時間,發行量加權股價指數,未含金融保險股指數,未含電子股指數,未含金融電子股指數,水泥類指數,食品類指數,塑膠類指數,紡織纖維類指數,電機機械類指數,電器電纜類指數,化學生技醫療類指數,化學類指數,生技醫療類指數,玻璃陶瓷類指數,造紙類指數,鋼鐵類指數,橡膠類指數,汽車類指數,電子類指數,半導體類指數,電腦及週邊設備類指數,光電類指數,通信網路類指數,電子零組件類指數,電子通路類指數,資訊服務類指數,其他電子類指數,建材營造類指數,航運類指數,觀光餐旅類指數,金融保險類指數,貿易百貨類指數,油電燃氣類指數,綠能環保類指數,數位雲端類指數,運動休閒類指數,居家生活類指數,其他類指數
09:06:25,"21,379.91","18,710.36","20,112.43","16,164.04",157.48,"2,199.33",177.73,649.85,414.07,117.48,136.58,168.83,74.59,52.06,342.02,144.56,316.78,413.92,"1,123.51",545.55,282.79,39.50,157.58,228.54,278.12,201.71,154.74,623.67,199.06,135.20,"1,924.65",297.58,90.84,109.24,74.11,100.09,112.80,368.79
09:06:30,"21,380.48","18,710.51","20,115.56","16,166.33",157.48,"2,199.33",177.73,649.53,414.34,117.48,136.57,168.79,74.59,52.06,342.02,144.55,317.06,414.03,"1,123.47",545.59,282.77,39.50,157.32,228.57,278.08,201.71,154.74,623.98,199.09,135.20,"1,925.01",297.58,90.84,109.28,74.17,100.09,112.79,368.83
09:06:35,"21,371.35","18,701.86","20,115.88","16,167.66",157.48,"2,199.56",177.73,650.21,414.32,117.48,136.58,168.79,74.60,52.06,342.02,144.54,316.68,414.07,"1,122.75",545.04,282.61,39.50,157.60,228.49,278.15,201.83,154.72,624.23,199.13,135.20,"1,924.77",297.58,90.84,109.26,74.17,100.10,112.79,368.83
09:06:40,"21,372.42","18,702.97","20,115.86","16,167.86",157.48,"2,199.16",177.73,650.13,414.32,117.47,136.58,168.79,74.60,52.17,342.02,144.54,316.97,414.04,"1,122.83",545.06,282.70,39.50,157.61,228.53,278.14,201.85,154.72,624.42,199.11,135.20,"1,924.71",297.51,90.84,109.23,74.17,100.12,112.79,368.83
09:06:45,"21,373.31","18,703.63","20,118.58","16,170.38",157.51,"2,198.93",177.81,650.17,414.25,117.55,136.58,168.77,74.60,52.17,342.02,144.56,317.33,414.04,"1,122.83",545.04,282.72,39.50,157.61,228.57,278.18,201.77,154.72,624.56,199.17,135.20,"1,924.89",297.51,90.84,109.26,74.18,100.13,112.79,368.89
09:06:50,"21,371.51","18,701.46","20,121.70","16,172.61",157.51,"2,198.93",177.72,649.75,414.36,117.59,136.59,168.77,74.62,52.28,342.02,144.54,316.97,414.03,"1,122.60",544.91,282.67,39.50,157.57,228.49,278.27,201.83,154.72,625.05,199.42,135.20,"1,925.26",297.51,90.84,109.26,74.18,100.12,112.79,368.86
09:06:55,"21,381.37","18,709.82","20,126.95","16,174.36",157.48,"2,199.01",177.72,649.77,414.44,117.57,136.61,168.83,74.62,52.28,342.02,144.65,316.68,413.96,"1,123.23",545.39,282.74,39.50,157.57,228.49,278.23,201.81,154.68,625.56,199.47,135.21,"1,926.38",297.51,90.84,109.26,74.19,100.09,112.80,368.82
09:07:00,"21,381.61","18,710.51","20,127.52","16,176.63",157.48,"2,199.51",178.01,649.83,414.44,117.58,136.60,168.80,74.61,52.28,342.02,144.54,316.68,413.95,"1,123.23",545.38,282.70,39.50,157.61,228.53,278.21,201.81,154.69,625.60,199.52,135.21,"1,925.98",297.49,90.84,109.23,74.19,100.08,112.80,368.91
09:07:05,"21,381.69","18,710.73","20,125.66","16,174.94",157.48,"2,199.51",177.72,649.83,414.44,117.58,136.61,168.80,74.63,52.29,342.02,144.54,316.68,414.02,"1,123.29",545.41,282.66,39.50,157.61,228.59,278.35,201.81,154.70,626.02,199.51,135.21,"1,925.85",297.49,90.84,109.23,74.06,100.08,112.80,368.86
09:07:10,"21,381.65","18,710.04","20,128.45","16,175.94",157.48,"2,199.51",177.72,649.97,414.52,117.62,136.61,168.80,74.62,52.29,342.02,144.57,316.37,413.76,"1,123.21",545.40,282.57,39.50,157.62,228.53,278.32,201.84,154.70,626.42,199.55,135.21,"1,926.43",297.48,90.84,109.26,74.17,100.07,112.82,368.83
09:07:15,"21,384.20","18,712.76","20,128.17","16,176.39",157.48,"2,198.06",177.63,649.97,414.56,117.61,136.62,168.80,74.64,52.18,342.02,144.58,316.80,413.87,"1,123.42",545.59,282.50,39.50,157.61,228.49,278.35,201.87,154.69,626.38,199.67,135.21,"1,926.24",297.47,90.84,109.23,74.18,100.01,112.82,368.85
09:07:20,"21,386.07","18,714.38","20,131.37","16,179.47",157.48,"2,200.95",177.75,649.95,414.50,117.69,136.65,168.83,74.65,52.29,342.02,144.56,316.73,413.98,"1,123.48",545.57,282.67,39.50,157.61,228.51,278.35,201.85,154.70,626.58,199.66,135.21,"1,926.41",297.47,90.84,109.23,74.11,100.05,112.82,368.88
09:07:25,"21,386.10","18,713.85","20,138.84","16,186.38",157.48,"2,200.95",177.75,650.06,414.69,117.69,136.68,168.86,74.67,52.30,342.14,144.68,317.03,414.09,"1,123.28",545.44,282.57,39.50,157.63,228.52,278.35,201.85,154.71,626.93,199.84,135.26,"1,926.90",297.47,90.84,109.23,74.11,100.12,112.82,369.33
09:07:30,"21,388.62","18,716.42","20,143.08","16,191.77",157.48,"2,200.95",177.83,650.05,414.77,117.71,136.66,168.86,74.65,52.29,342.14,144.68,316.95,414.16,"1,123.36",545.46,282.69,39.50,157.63,228.53,278.35,201.87,154.70,627.25,200.27,135.26,"1,926.81",297.54,90.84,109.26,74.12,100.05,112.80,369.35
09:07:35,"21,388.06","18,715.89","20,142.11","16,190.67",157.49,"2,197.94",177.74,650.03,414.77,117.72,136.69,168.86,74.68,52.29,342.02,144.69,316.99,414.03,"1,123.34",545.46,282.63,39.50,157.62,228.55,278.36,201.95,154.71,627.34,200.25,135.27,"1,926.80",297.52,90.96,109.26,74.12,100.03,112.80,369.32
09:07:40,"21,389.90","18,717.60","20,145.74","16,194.69",157.49,"2,199.39",177.78,649.97,414.95,117.74,136.69,168.87,74.68,52.29,342.02,144.70,316.99,413.92,"1,123.39",545.47,282.71,39.50,157.66,228.51,278.29,201.95,154.71,627.62,200.42,135.27,"1,926.87",297.52,90.96,109.26,74.18,100.08,112.80,369.31
09:07:45,"21,377.18","18,705.59","20,142.76","16,192.64",157.49,"2,196.50",177.82,649.82,414.85,117.75,136.72,168.96,74.68,52.40,342.02,144.67,316.99,413.99,"1,122.48",545.01,282.47,39.50,157.61,228.46,278.23,202.21,154.40,627.58,200.46,135.27,"1,926.50",297.49,90.84,109.25,74.13,100.04,112.80,369.34
09:07:50,"21,388.99","18,717.03","20,145.36","16,195.33",157.49,"2,199.39",177.82,649.92,414.86,117.75,136.75,168.96,74.71,52.40,342.16,144.57,317.35,413.94,"1,123.33",545.50,282.54,39.51,157.63,228.47,278.21,202.21,154.72,627.57,200.50,135.27,"1,926.59",297.49,90.96,109.25,74.13,100.05,112.90,369.28
09:07:55,"21,385.35","18,713.83","20,144.54","16,195.63",157.49,"2,199.39",177.73,649.89,414.94,117.67,136.75,168.99,74.69,52.40,342.10,144.72,317.14,414.27,"1,123.07",545.43,282.37,39.53,157.79,228.45,278.16,202.16,154.40,627.71,200.49,135.27,"1,926.28",297.49,90.85,109.32,74.12,100.05,112.90,369.31
09:08:00,"21,373.56","18,701.38","20,148.49","16,197.06",157.49,"2,199.39",177.73,649.58,414.93,117.74,136.76,168.99,74.71,52.40,342.10,144.72,316.89,414.27,"1,122.04",544.46,282.43,39.53,157.81,228.52,278.16,202.20,154.72,627.66,200.45,135.31,"1,927.09",297.50,90.97,109.31,74.05,100.21,112.90,369.40
09:08:05,"21,381.50","18,708.95","20,151.67","16,200.15",157.51,"2,199.52",177.73,649.86,414.90,117.74,136.79,168.99,74.73,52.41,342.10,144.72,317.18,414.37,"1,122.57",544.96,282.36,39.53,157.56,228.54,278.15,202.24,154.72,628.00,200.54,135.27,"1,927.26",297.50,90.97,109.31,74.12,100.19,112.90,369.50
09:08:10,"21,375.72","18,703.29","20,153.88","16,202.72",157.51,"2,199.52",177.82,650.21,414.84,117.76,136.79,168.99,74.73,52.41,342.10,144.72,317.29,414.52,"1,122.06",544.46,282.49,39.53,157.80,228.54,278.14,202.24,154.72,628.09,200.64,135.26,"1,927.27",297.50,90.97,109.31,74.12,100.17,112.90,369.55
09:08:15,"21,383.83","18,711.50","20,153.81","16,203.64",157.51,"2,199.52",177.82,650.12,414.84,117.76,136.76,168.99,74.70,52.41,341.93,144.72,317.58,414.57,"1,122.70",544.98,282.39,39.55,157.83,228.46,278.19,202.26,154.72,628.22,200.71,135.28,"1,927.02",297.50,90.97,109.31,73.99,100.17,112.90,369.61
09:08:20,"21,381.26","18,709.57","20,151.56","16,203.02",157.53,"2,199.52",177.64,650.37,414.93,117.76,136.77,168.96,74.72,52.41,341.93,144.72,317.48,414.76,"1,122.56",544.83,282.57,39.55,157.83,228.43,278.17,202.28,154.71,628.33,200.68,135.28,"1,926.51",297.51,90.97,109.31,73.99,100.15,112.91,369.59
09:08:25,"21,380.61","18,709.26","20,154.02","16,207.08",157.53,"2,199.52",177.63,650.89,414.89,117.77,136.76,168.93,74.73,52.41,341.93,144.76,317.55,414.79,"1,122.44",544.78,282.47,39.55,157.87,228.38,278.14,202.30,154.72,628.41,200.96,135.28,"1,926.22",297.52,90.97,109.33,73.99,100.16,112.91,369.68
09:08:30,"21,372.73","18,701.75","20,154.81","16,208.71",157.66,"2,199.52",177.63,650.79,414.80,117.79,136.79,168.96,74.74,52.41,341.93,144.72,317.55,414.81,"1,121.81",544.28,282.46,39.55,157.86,228.42,278.07,202.26,154.73,628.52,201.09,135.29,"1,926.05",297.52,90.97,109.32,73.99,100.16,112.91,369.69
09:08:35,"21,378.62","18,706.98","20,156.20","16,208.49",157.66,"2,199.52",177.74,650.80,414.76,117.79,136.79,168.95,74.74,52.51,341.93,144.70,317.48,414.78,"1,122.23",544.78,282.34,39.54,157.90,228.41,278.03,202.28,154.41,628.30,201.07,135.29,"1,926.52",297.59,90.97,109.22,73.99,100.16,112.91,369.64
09:08:40,"21,385.48","18,713.39","20,158.35","16,210.03",157.66,"2,199.52",177.74,651.05,414.75,117.79,136.82,168.91,74.79,52.50,341.93,144.70,317.50,414.83,"1,122.70",544.94,282.52,39.54,157.92,228.41,278.02,202.28,154.72,628.43,201.16,135.29,"1,926.77",297.66,90.97,109.21,73.92,100.14,112.91,369.62
09:08:45,"21,376.84","18,705.20","20,156.27","16,208.43",157.67,"2,199.52",177.63,651.25,414.78,117.77,136.80,168.88,74.78,52.51,341.93,144.70,317.57,414.86,"1,122.09",544.46,282.55,39.54,157.92,228.41,278.01,202.21,154.73,628.55,201.07,135.29,"1,926.55",297.48,90.97,109.21,73.92,100.11,112.91,369.66
09:08:50,"21,372.98","18,701.75","20,154.34","16,207.26",157.69,"2,199.52",177.55,651.30,414.65,117.78,136.82,168.92,74.78,52.53,341.93,144.70,317.65,414.73,"1,121.84",544.45,282.53,39.54,157.92,228.32,277.98,202.20,154.39,628.05,201.19,135.33,"1,926.27",297.79,90.97,109.21,73.86,100.11,112.91,369.36
09:08:55,"21,384.93","18,713.18","20,155.33","16,207.59",157.69,"2,199.92",177.46,651.51,414.78,117.78,136.82,168.92,74.78,52.53,341.93,144.70,317.57,414.62,"1,122.74",545.02,282.52,39.53,157.92,228.32,278.01,202.22,154.71,628.05,201.23,135.33,"1,926.48",297.79,90.97,109.21,73.86,100.14,112.91,369.38
09:09:00,"21,376.15","18,704.81","20,154.17","16,206.96",157.69,"2,199.92",177.54,652.07,414.49,117.78,136.81,168.92,74.78,52.53,341.93,144.69,317.65,414.60,"1,122.09",544.51,282.49,39.54,157.89,228.40,277.98,202.14,154.69,628.26,201.11,135.33,"1,926.30",297.79,90.97,109.22,73.86,100.16,112.91,369.30
09:09:05,"21,376.53","18,705.18","20,155.53","16,208.57",157.56,"2,199.92",177.54,652.84,414.45,117.67,136.78,168.90,74.76,52.53,342.07,144.67,317.65,414.63,"1,122.08",544.49,282.52,39.53,157.89,228.46,277.74,202.14,154.70,628.50,201.20,135.32,"1,926.30",297.79,90.97,109.22,73.92,100.16,112.98,369.36
09:09:10,"21,383.94","18,712.43","20,152.28","16,204.72",157.57,"2,199.92",177.56,652.61,414.63,117.67,136.77,168.90,74.75,52.53,342.07,144.69,317.57,414.62,"1,122.75",544.98,282.56,39.53,157.90,228.48,277.64,202.07,154.70,628.61,200.77,135.32,"1,926.30",297.79,90.97,109.21,73.86,100.16,112.98,369.31
09:09:15,"21,383.24","18,711.95","20,150.22","16,203.00",157.57,"2,197.03",177.56,652.66,414.63,117.63,136.77,168.90,74.74,52.53,342.07,144.69,317.57,414.62,"1,122.75",544.99,282.61,39.53,157.90,228.45,277.62,202.05,154.68,628.68,200.67,135.32,"1,926.12",298.14,90.97,109.21,73.86,100.15,112.98,369.30
09:09:20,"21,381.06","18,709.82","20,150.26","16,203.05",157.52,"2,197.03",177.56,652.51,414.66,117.63,136.77,168.94,74.73,52.53,342.07,144.57,317.65,414.65,"1,122.58",545.00,282.53,39.53,157.90,228.47,277.78,201.95,154.37,628.76,200.62,135.32,"1,926.12",298.20,90.97,109.21,73.86,100.18,112.98,369.63
09:09:25,"21,375.00","18,703.51","20,153.24","16,205.21",157.52,"2,199.92",177.56,652.58,414.59,117.63,136.79,168.94,74.75,52.53,342.07,144.68,317.21,414.64,"1,122.03",544.49,282.50,39.51,157.88,228.45,277.64,201.93,154.67,628.68,200.71,135.32,"1,926.46",298.23,90.97,109.25,73.87,100.15,112.97,369.63
09:09:30,"21,380.80","18,709.83","20,149.58","16,203.20",157.52,"2,200.32",177.47,652.30,414.59,117.61,136.77,168.94,74.73,52.53,342.07,144.68,317.07,414.64,"1,122.58",544.93,282.46,39.51,157.85,228.45,277.62,201.98,154.71,628.38,200.67,135.32,"1,925.88",298.23,90.97,109.21,73.95,100.15,112.96,369.68
09:09:35,"21,381.17","18,709.70","20,149.93","16,201.83",157.52,"2,200.32",177.48,651.22,414.49,117.61,136.77,168.94,74.73,52.53,342.07,144.68,316.93,414.58,"1,122.60",544.95,282.42,39.52,157.85,228.44,277.70,201.98,154.70,628.24,200.85,135.32,"1,926.32",298.23,90.97,109.21,74.02,100.01,112.97,369.59
09:09:40,"21,371.22","18,700.13","20,149.64","16,202.06",157.52,"2,200.26",177.47,651.77,414.41,117.67,136.77,168.94,74.73,52.42,342.07,144.63,317.04,414.53,"1,121.83",544.46,282.48,39.52,157.83,228.45,277.84,201.96,154.38,628.39,200.85,135.32,"1,926.18",298.22,90.97,109.21,74.03,100.00,112.99,369.59
09:09:45,"21,380.06","18,709.08","20,146.21","16,199.07",157.65,"2,200.26",177.56,651.77,413.97,117.63,136.72,168.94,74.69,52.31,342.07,144.50,317.00,414.62,"1,122.61",544.93,282.46,39.53,157.87,228.43,277.90,201.96,154.69,627.93,200.88,135.32,"1,925.91",298.28,90.97,109.22,74.03,100.00,113.00,369.34
09:09:50,"21,380.06","18,708.89","20,147.86","16,200.39",157.52,"2,200.26",177.46,652.30,413.88,117.63,136.73,168.94,74.70,52.42,342.07,144.52,317.00,414.60,"1,122.56",544.92,282.43,39.52,157.85,228.43,277.84,201.96,154.70,628.29,201.01,135.31,"1,926.07",298.28,90.97,109.21,73.97,100.00,113.00,369.35
09:09:55,"21,382.45","18,710.73","20,151.85","16,203.36",157.52,"2,200.26",177.55,652.41,413.81,117.63,136.70,168.92,74.67,52.31,342.07,144.65,316.64,414.58,"1,122.64",544.96,282.53,39.53,157.73,228.46,277.82,201.94,154.71,628.58,201.22,135.31,"1,926.51",298.28,90.97,109.14,73.97,100.00,113.01,369.34
09:10:00,"21,374.68","18,702.85","20,152.20","16,202.77",157.52,"2,200.26",177.55,652.64,413.79,117.63,136.71,168.91,74.68,52.42,342.07,144.62,316.72,414.48,"1,122.03",544.49,282.49,39.53,157.85,228.41,277.60,201.94,154.71,628.34,201.20,135.31,"1,926.76",298.27,90.97,109.14,73.91,100.00,113.01,369.38
09:10:05,"21,383.34","18,711.48","20,152.86","16,204.16",157.52,"2,200.26",177.46,652.68,413.93,117.63,136.68,168.91,74.65,52.42,342.19,144.65,316.72,414.46,"1,122.68",544.97,282.49,39.54,157.86,228.51,277.62,202.18,154.68,628.45,201.30,135.29,"1,926.61",298.27,90.97,109.14,73.91,99.99,113.01,369.60
09:10:10,"21,371.38","18,698.98","20,155.65","16,204.59",157.52,"2,200.26",177.66,652.40,414.06,117.62,136.70,168.96,74.66,52.42,342.19,144.54,316.65,414.46,"1,121.68",544.49,282.30,39.51,157.61,228.47,277.64,202.20,154.37,628.15,201.30,135.30,"1,927.33",298.25,90.97,109.14,73.97,99.98,113.01,369.58
09:10:15,"21,372.52","18,700.38","20,153.93","16,203.58",157.52,"2,197.60",177.46,652.37,414.12,117.61,136.68,168.94,74.64,52.31,342.19,144.55,316.36,414.30,"1,121.81",544.49,282.32,39.54,157.86,228.51,277.63,202.20,154.36,628.39,201.52,135.28,"1,927.07",298.30,90.97,109.14,73.98,99.98,113.01,369.56
09:10:20,"21,374.31","18,702.76","20,152.40","16,203.95",157.52,"2,200.49",177.46,652.40,413.98,117.59,136.68,168.96,74.64,52.31,342.19,144.64,316.06,414.33,"1,121.99",544.48,282.35,39.54,157.86,228.49,277.56,202.13,154.70,628.35,201.46,135.30,"1,926.53",298.30,90.97,109.10,73.92,99.98,113.01,369.56
09:10:25,"21,374.03","18,701.65","20,156.67","16,206.10",157.52,"2,200.26",177.46,652.39,414.07,117.59,136.65,168.92,74.62,52.42,342.19,144.65,316.03,414.36,"1,121.86",544.51,282.39,39.52,157.86,228.48,277.67,202.11,154.38,628.34,201.74,135.31,"1,927.25",298.31,90.85,109.10,73.92,100.05,113.02,369.50
09:10:30,"21,375.09","18,702.41","20,157.93","16,206.61",157.53,"2,200.32",177.46,652.40,414.01,117.60,136.66,168.92,74.63,52.41,342.19,144.65,315.53,414.65,"1,121.91",544.47,282.34,39.52,157.74,228.49,277.51,202.19,154.70,628.39,201.81,135.29,"1,927.50",298.32,90.85,109.10,73.86,99.97,113.02,369.56
09:10:35,"21,377.80","18,705.89","20,157.31","16,208.79",157.53,"2,200.32",177.55,651.88,414.07,117.60,136.66,168.92,74.63,52.41,342.37,144.65,315.56,414.65,"1,122.13",544.67,282.27,39.54,157.76,228.42,277.54,202.20,154.70,628.41,202.02,135.29,"1,926.77",298.40,90.85,109.10,73.86,99.95,113.01,369.47
09:10:40,"21,388.62","18,715.09","20,160.61","16,207.89",157.53,"2,200.32",177.46,651.96,414.14,117.59,136.67,168.92,74.64,52.42,342.37,144.53,315.49,414.53,"1,122.89",545.16,282.34,39.54,157.78,228.58,277.53,202.28,154.72,628.51,202.08,135.29,"1,927.98",298.39,90.85,109.13,73.86,100.00,113.01,369.27
09:10:45,"21,388.91","18,715.60","20,162.82","16,211.29",157.53,"2,200.32",177.55,652.59,414.14,117.60,136.69,168.90,74.67,52.41,342.01,144.65,315.49,414.49,"1,122.85",545.12,282.34,39.54,157.79,228.61,277.54,202.30,154.73,628.27,202.14,135.36,"1,927.78",298.39,90.97,109.13,73.74,100.00,113.01,369.36
09:10:50,"21,385.48","18,712.29","20,161.95","16,210.43",157.53,"2,200.32",177.55,652.60,414.14,117.59,136.67,168.90,74.65,52.20,342.01,144.53,315.41,414.56,"1,122.61",544.96,282.26,39.54,157.78,228.58,277.63,202.29,154.73,628.10,202.13,135.36,"1,927.74",298.44,90.97,109.13,73.74,100.00,112.94,369.65
09:10:55,"21,387.20","18,713.67","20,163.90","16,211.67",157.53,"2,200.32",177.54,652.59,414.29,117.60,136.68,168.90,74.66,52.20,342.01,144.54,315.63,414.55,"1,122.69",545.02,282.31,39.54,157.78,228.57,277.56,202.31,154.72,628.13,202.14,135.36,"1,928.01",298.31,90.97,109.12,73.76,100.04,112.94,369.68
09:11:00,"21,387.94","18,714.09","20,163.84","16,210.52",157.56,"2,200.32",177.54,652.86,414.22,117.62,136.68,168.94,74.65,52.20,342.01,144.56,315.05,414.53,"1,122.75",544.99,282.39,39.55,157.90,228.59,277.47,202.26,154.71,628.02,202.18,135.36,"1,928.28",298.31,90.85,109.11,73.74,100.07,112.94,369.71
09:11:05,"21,388.56","18,714.85","20,165.73","16,213.29",157.56,"2,200.59",177.54,652.93,414.21,117.62,136.73,168.93,74.69,52.30,342.37,144.58,315.05,414.66,"1,122.75",544.99,282.44,39.55,157.90,228.53,277.48,202.26,154.72,628.01,202.23,135.31,"1,928.14",298.31,90.97,109.19,73.74,100.07,112.94,369.68
09:11:10,"21,388.75","18,715.26","20,166.15","16,214.58",157.56,"2,200.59",177.65,652.27,414.22,117.62,136.71,168.93,74.67,52.30,342.37,144.70,315.13,414.62,"1,122.75",544.97,282.50,39.58,157.86,228.53,277.46,202.26,154.71,627.89,202.37,135.10,"1,927.95",298.31,90.97,109.10,73.74,100.03,112.92,369.64
09:11:15,"21,399.59","18,725.89","20,172.42","16,222.15",157.56,"2,202.04",177.55,652.43,414.27,117.62,136.73,168.90,74.71,52.20,342.37,144.70,315.34,414.62,"1,123.42",545.51,282.50,39.58,157.86,228.49,277.45,202.30,154.70,627.89,203.10,135.06,"1,927.91",298.32,90.97,109.10,73.75,100.00,112.92,369.68
09:11:20,"21,398.96","18,724.59","20,173.62","16,221.18",157.56,"2,203.49",177.55,652.08,414.19,117.61,136.76,168.92,74.73,52.30,342.37,144.68,315.09,414.61,"1,123.34",545.50,282.41,39.58,157.86,228.41,277.37,202.29,154.71,627.52,203.11,135.02,"1,928.51",298.33,90.97,109.18,73.75,100.00,112.92,369.59
09:11:25,"21,390.61","18,716.33","20,175.27","16,222.76",157.56,"2,203.49",177.55,652.43,414.28,117.62,136.72,168.92,74.69,52.30,342.37,144.68,315.13,414.53,"1,122.65",544.99,282.50,39.56,157.74,228.36,277.61,202.33,154.71,627.47,203.27,135.02,"1,928.61",298.30,90.97,109.10,73.68,100.03,112.92,369.59
09:11:30,"21,380.03","18,706.36","20,174.29","16,222.93",157.56,"2,204.93",177.46,652.44,414.18,117.62,136.72,168.92,74.69,52.30,342.26,144.67,315.38,414.57,"1,121.85",544.49,282.49,39.54,157.46,228.35,277.37,202.30,154.70,627.25,203.34,135.02,"1,928.27",298.33,90.97,109.09,73.69,100.00,112.92,369.65
09:11:35,"21,389.80","18,716.17","20,173.46","16,222.85",157.56,"2,204.93",177.55,652.37,414.11,117.60,136.74,168.92,74.70,52.20,342.26,144.52,314.81,414.52,"1,122.63",544.97,282.49,39.55,157.83,228.37,277.43,202.38,154.70,627.15,203.51,135.02,"1,928.05",298.34,90.97,109.09,73.69,100.00,112.92,369.65
09:11:40,"21,390.19","18,715.53","20,176.49","16,222.88",157.56,"2,204.93",177.55,651.48,414.10,117.62,136.72,168.92,74.69,52.20,342.26,144.52,315.24,414.57,"1,122.58",544.95,282.48,39.55,157.81,228.37,277.36,202.38,154.71,626.99,203.58,135.02,"1,928.94",298.34,90.97,109.13,73.69,100.00,112.92,369.66
09:11:45,"21,387.86","18,714.53","20,173.68","16,224.01",157.56,"2,204.93",177.55,651.94,414.10,117.63,136.72,168.92,74.69,52.08,342.26,144.65,315.44,414.52,"1,122.48",545.02,282.26,39.55,157.60,228.31,277.41,202.38,154.70,626.87,203.79,135.02,"1,927.82",298.34,90.84,109.06,73.69,100.01,112.90,369.34
09:11:50,"21,389.58","18,716.49","20,171.82","16,222.81",157.56,"2,204.93",177.55,651.97,414.17,117.53,136.73,168.93,74.69,52.08,342.26,144.53,315.16,414.52,"1,122.66",545.03,282.38,39.55,157.85,228.36,277.34,202.36,154.70,626.96,203.74,135.05,"1,927.57",298.06,90.96,109.06,73.62,100.01,112.90,369.28
09:11:55,"21,381.81","18,708.41","20,175.27","16,225.15",157.56,"2,204.93",177.55,651.96,414.19,117.53,136.72,168.93,74.68,52.08,342.37,144.54,315.30,414.53,"1,121.96",544.54,282.30,39.56,157.80,228.36,277.36,202.32,154.68,627.28,203.79,135.11,"1,928.01",298.06,90.96,109.03,73.63,100.01,112.90,369.59
09:12:00,"21,388.38","18,714.50","20,177.03","16,226.09",157.56,"2,204.93",177.55,651.49,414.16,117.53,136.74,168.93,74.71,52.08,342.37,144.66,315.19,414.63,"1,122.43",544.87,282.34,39.56,157.82,228.39,277.32,202.30,154.68,627.33,203.78,135.11,"1,928.30",298.13,90.96,109.11,73.63,100.01,112.90,369.62
09:12:05,"21,388.68","18,714.76","20,175.80","16,224.51",157.43,"2,204.93",177.47,651.69,414.16,117.53,136.74,168.92,74.71,52.08,342.37,144.66,314.61,414.60,"1,122.48",544.87,282.40,39.57,157.85,228.41,277.41,202.30,154.67,627.37,203.87,135.11,"1,928.33",298.09,90.85,109.11,73.63,100.08,112.90,369.55
